-0.018444246	0.036952715	-0.034319017	-0.0053297444	0.043332953	0.0685966	0.026094144	0.02584707	0.03269048	0.031145511	0.057131123	-0.014170244	-0.013883285	0.055578835	-0.006156714	0.054594804
-0.21375833	0.1300776	0.14405084	0.06781937	0.1828549	-0.04439928	0.17610696	0.26459527	-0.09315507	0.033719685	0.14097989	0.0069595184	-0.14104795	0.15153304	0.037201326	0.25940916
0.01469934	0.00882179	0.0027275989	-0.1593249	-0.060253065	0.13136104	-0.19544101	-0.024435049	-0.17992388	0.059224408	-0.064919285	-0.16356654	0.114525825	-0.0006293944	-0.04373714	0.021167602
0.08184591	-0.039499033	-0.047441587	0.096126184	0.049717035	0.1333334	-0.08976843	-0.062674664	-0.0120103825	-0.079061195	-0.024397004	-0.0026413773	0.007252779	-0.03523919	0.04838101	-0.02683285
0.025771298	0.044141665	-0.0984799	0.010775848	-0.00475986	-0.028026454	0.08707972	-0.025801396	0.109536335	-0.029253403	0.0077285105	0.01780105	-0.03865417	-0.02632169	0.0049444605	-0.030448776
0.3132886	-0.09143934	0.04264766	-0.23453574	-0.22591722	0.211989	-0.32704473	-0.17699347	-0.36381397	0.11219787	-0.23025326	-0.25542012	0.32737136	-0.013659158	-0.27734303	-0.08723826
-0.10861051	0.04382178	0.068811424	-0.017907603	0.091030456	0.062684305	-0.012468197	0.14805761	-0.014206422	-0.04818828	0.04746208	0.039326627	-0.00087412965	0.03836351	0.025737338	0.001520946
-0.0060452814	0.084221475	0.019723786	-0.07009869	-0.060148913	-0.1008424	-0.024350708	0.023408322	-0.05947968	0.021201162	-0.030110803	-0.016797068	0.025981337	0.09580863	-0.07244213	0.06852176
0.27103528	-0.11870404	-0.2408111	-0.24917436	-0.27840617	-0.106102936	-0.2948768	-0.2033492	0.005746048	0.12553556	-0.22380114	-0.024176331	0.25124624	-0.14344408	-0.19567606	-0.22113906
0.045588255	0.038469266	0.1263321	0.012331169	0.061584625	0.15030771	-0.12804541	0.039920904	-0.20478661	0.039827995	0.01333561	-0.03237443	-0.025771527	0.13504209	-0.07085048	0.06526487
-0.0078040017	0.24357194	0.14834632	0.049466975	0.08864216	0.035489764	-0.091727674	0.03499084	-0.07490727	0.2140575	0.19794738	0.27308974	0.06535929	0.1927331	-0.1749854	0.21393724
0.04704435	0.2043216	-0.061771207	-0.18720414	-0.1774065	-0.39426377	0.07299587	-0.022625392	0.13877442	0.23512134	-0.109209746	0.22481899	0.15375854	-0.0016266468	-0.1628853	0.025230305
0.013058359	-0.12566647	-0.20893069	-0.027556287	-0.119979404	-0.15265313	0.1323053	-0.15941378	0.26655883	-0.02118544	-0.13543987	0.03731949	0.059014164	-0.20773774	0.04776001	-0.1656204
-0.12980863	0.019864252	0.04083158	0.008652257	0.07571518	0.044579275	0.080609754	0.1854174	0.037692215	-0.066168785	0.029920608	-0.13905501	-0.0810538	0.0697602	0.089907244	0.06487685
-0.24323733	-0.087765664	-0.056469228	0.18458043	0.25319862	0.07277597	0.26543456	0.27368858	0.06458888	-0.15769306	0.21166465	-0.1444747	-0.21614721	0.016294863	0.1544616	-0.018035071
-0.25372353	0.09646226	0.064518556	0.04519268	0.15404001	-0.2526988	0.24040145	0.3146177	-0.023704004	0.043040585	0.20105079	0.025129922	-0.18731639	0.12424877	0.032496788	0.17490077
-0.18035701	-0.07518745	-0.1834853	-0.068360604	-0.025032435	-0.1997863	0.3031399	0.17280453	0.15379305	-0.053308487	-0.030261349	-0.10889084	-0.13143459	-0.03700812	0.101981126	0.022504956
-0.10396533	-0.124031246	-0.027985439	0.107476704	0.124475025	0.2005254	0.064500675	0.08985556	0.007237563	-0.22865723	-0.0037553771	-0.13027857	-0.08306244	-0.07011661	0.16383304	-0.08509865
0.12506163	-0.16569583	0.21998699	0.027056145	0.054470953	0.61737376	-0.504163	0.00018072853	-0.53849936	-0.14613557	0.027348071	-0.30520663	-0.062045533	0.10318552	0.086270146	-0.10070355
0.07532467	0.07067264	-0.09575592	0.24176008	0.051860508	0.09774817	-0.03024816	-0.16661328	0.15423793	0.009849514	0.06257857	0.29047292	-0.007145035	-0.073855765	-0.0697821	-0.07474742
0.13779253	0.12000746	0.058489624	0.16769528	0.05474241	0.08304514	-0.10736288	-0.17431834	0.097126245	0.14292605	0.11194997	0.26552606	0.102805376	0.024214325	-0.038998887	0.020373177
0.06761628	0.00029566945	0.051764615	-0.2968053	-0.20752563	-0.1310478	-0.1299638	0.024580106	-0.34480006	0.025927434	-0.12780896	-0.22501272	0.08039071	0.029093556	-0.05179558	0.08013806
-0.14842413	0.08553078	-0.045653954	-0.15604609	-0.10856463	-0.28818467	0.19537406	0.085502096	0.095808834	0.09628169	-0.08325492	-0.047867607	-0.013100712	0.113103084	-0.13179621	0.06025038
-0.021697301	0.19084859	0.20737551	-0.06652155	0.05647279	0.052819274	-0.09774867	0.20595275	-0.32450294	0.13042921	0.14327796	-0.043902706	-0.00031020428	0.21402541	-0.11164368	0.20528704
-0.08407731	-0.012098205	0.1361436	-0.010942858	0.06312454	0.10563797	-0.0059694126	0.14506258	-0.1401593	-0.007244276	-0.0011082863	-0.17915997	-0.06592617	0.040991735	0.016795676	0.10539014
0.19485168	0.13733108	-0.16679804	-0.17287734	-0.2264126	-0.27569228	-0.12117411	-0.2036261	0.119236685	0.14843567	-0.104492545	0.17438816	0.27650356	-0.031133564	-0.24357966	-0.07389907
0.03964467	-0.07875343	-0.271134	-0.030815937	-0.099988975	-0.1395375	-0.021604838	-0.10751268	0.17911802	-0.023470294	-0.20782983	-0.024219466	0.08531896	-0.13489212	0.02965943	-0.180001
-0.32386863	0.4243742	0.1761281	-0.48993215	-0.4477914	-0.5285802	0.4211472	0.35276246	-0.27200052	0.34137622	-0.2664965	-0.24236353	-0.020085461	0.31181958	-0.29642755	0.37720385
-0.12263802	0.15227483	0.15512028	0.086672254	0.11875636	0.07631485	0.04322334	0.12911622	-0.057602014	0.14618683	0.15425855	0.063281275	-0.08891307	0.12578085	-0.06249384	0.16113113
0.002371369	-0.000705542	0.0798252	0.09186623	0.12236786	0.07594816	0.046442986	0.08265431	-0.044300217	-0.022901809	0.039148867	-0.040272105	-0.04890098	0.071783364	0.021664944	0.029123228
0.025889914	0.032802872	-0.25217927	-0.017396063	-0.06575481	-0.24411345	0.13952424	-0.092818245	0.25211012	0.062916264	-0.076787464	0.16534582	0.031655073	-0.09838589	-0.032804515	-0.118314974
-0.016512813	0.44412908	0.10895879	-0.46027356	-0.2730865	-0.53322136	0.16928314	0.16516554	-0.13418032	0.4128023	-0.22749797	0.07187954	0.097051576	0.21853147	-0.22709623	0.28896746
0.13734464	-0.0729078	-0.4232182	0.14594822	-0.0344633	-0.17330638	0.043734808	-0.15379027	0.48433322	0.082612954	-0.06848755	0.36046284	0.067398936	-0.386089	-0.019995062	-0.2829746
0.03737176	-0.055306982	-0.20831901	-0.07666508	-0.124526344	-0.17268777	0.08800092	-0.086242184	0.19240974	-0.03380972	-0.10780734	-0.0019470843	-0.029825615	-0.14111711	0.049479418	-0.09626578
-0.12097425	0.16220477	-0.022866637	0.17588873	0.123972	-0.033698794	0.2506218	0.095402464	0.18814921	0.018131096	0.2109513	0.20546809	-0.10654646	0.050033387	0.008329514	0.09381229
0.22607581	-0.005762857	-0.025729267	0.010768871	-0.12746243	0.043040458	-0.27531642	-0.3068264	-0.04507426	0.11483776	-0.1333896	0.16216972	0.19258907	-0.031036763	-0.12637733	-0.064866334
0.04670977	0.026140649	0.12810893	-0.12624915	-0.03408548	0.07290196	-0.19721253	0.018530075	-0.18553214	-0.011812584	-0.025394617	-0.09140052	0.115844294	0.08735107	-0.08656461	0.06834062
0.20775442	-0.27710867	-0.15776508	-0.17356543	-0.19750895	0.4477039	-0.4209843	-0.19717601	-0.3671323	-0.31921482	-0.24156249	-0.37106997	0.19851737	-0.2079546	0.15635756	-0.24241735
-0.15353376	0.015264096	0.12941533	0.23558901	0.21342804	0.1303816	0.12166025	0.10658399	-0.003289095	-0.06152729	0.29252398	0.109512664	-0.12318136	0.10658375	0.03317752	0.07014034
-0.010357311	-0.1019562	-0.21460462	-0.15755194	-0.14883801	-0.0724243	0.039571937	-0.004229712	0.048558444	-0.08127375	-0.18682994	-0.04902584	-0.023022244	-0.08552996	0.077808015	-0.06462053
-0.06797703	0.07987991	0.05112674	0.032422736	0.029188633	0.050657824	-0.007133618	0.112191305	0.027375378	0.05219638	0.12452667	0.10573571	-0.07818532	0.09220415	0.005525145	0.12754823
-0.13659322	-0.12963006	-0.0842583	0.12891215	0.17295925	0.27095085	0.083085075	0.07738894	0.15159981	-0.1655839	0.094426915	-0.048722837	-0.12116868	-0.117794454	0.16857266	-0.06916209
-0.10189011	-0.019318772	-0.08501386	-0.4386827	-0.2926903	-0.29607314	0.123168945	0.13935468	-0.1141992	-0.07963377	-0.31645742	-0.31188202	0.022795934	0.00094384147	0.014633584	-0.04316617
-0.11682727	0.00086906506	0.001491704	0.20025279	0.1812286	0.07257856	0.13793981	-0.009859909	0.15515888	0.015109874	0.17475648	0.03337529	-0.10514129	-0.0088634025	0.014862691	0.0083347615
-0.14220983	-0.15039177	-0.24921684	-0.09075119	-0.110992536	-0.044820867	0.25735235	0.12677994	0.1791881	-0.23125388	-0.21344452	-0.18164663	-0.13517986	-0.16843846	0.20031399	-0.18668337
0.024164302	-0.014254949	-0.087744154	-0.22312038	-0.2690225	-0.20610128	0.035720818	-0.0034587537	-0.021863367	0.050382797	-0.19872727	-0.108129844	0.10886521	0.03636141	-0.10243551	0.054114792
-0.28244656	-0.15655123	-0.052343722	-0.04767545	0.0024947964	0.04031633	0.16040948	0.246742	-0.030398063	-0.14139408	-0.066129506	-0.29339683	-0.20321117	-0.020019572	0.25563744	-0.05347301
0.013451453	-0.022205265	-0.2190479	-0.01472701	-0.0505325	-0.14323294	0.08314241	-0.14475143	0.2327642	0.008333882	-0.056045424	0.1288732	0.06249607	-0.1266614	-0.044252556	-0.14032857
0.22121084	0.19604988	0.21408652	0.109384075	0.14737058	0.2545119	-0.23650636	-0.1813006	-0.2412998	0.17352808	0.1350094	0.2719527	0.17733833	0.21351135	-0.238564	0.16774945
0.23428676	-0.007126072	0.004894087	0.06467597	-0.05576031	0.1818752	-0.28207722	-0.21870597	0.08974008	0.14051971	-0.014729413	0.22510116	0.13984846	-0.040241025	-0.07883203	-0.019788334
0.42489257	0.32561502	0.2111846	0.16104157	0.14676175	0.20413603	-0.49956787	-0.34413	-0.17643943	0.40459242	0.26580754	0.44549915	0.384435	0.1901628	-0.41377774	0.16267973
0.05475136	0.18491043	0.22721083	0.06947381	0.08170853	0.15205468	-0.18677944	-0.0028455995	-0.32379934	0.19425029	0.19929063	0.05090016	0.06260199	0.27062684	-0.13674761	0.19622828
0.3165556	0.026536787	-0.046227224	-0.14970103	-0.19888139	-0.10501342	-0.26359245	-0.30048627	0.07127854	0.21652663	-0.11608684	0.20578608	0.25417304	-0.089686826	-0.31534863	-0.07580769
0.20113684	-0.3615704	-0.29580724	-0.27844295	-0.24697751	0.38870263	-0.31336573	-0.18029611	-0.19283508	-0.2582711	-0.30812943	-0.40289178	0.2436315	-0.3636826	0.04111487	-0.3041439
-0.08106299	-0.107095994	-0.21858455	-0.30725896	-0.31790027	-0.24999894	0.15793061	0.053189006	0.10848755	-0.08390619	-0.32696363	-0.2831035	0.00834571	-0.15426965	0.047979735	-0.1315275
-0.07825928	-0.01661326	-0.06907615	0.23208958	0.12758945	0.05101536	0.15152447	0.07594732	0.16953528	-0.06254694	0.11355645	0.13320342	-0.14604728	-0.009940072	0.06388156	0.0074623516
0.29838058	-0.34597203	-0.28669602	-0.36039335	-0.3234331	0.32561046	-0.3482703	-0.24429207	-0.3161401	-0.37005287	-0.33805725	-0.4051109	0.31746867	-0.2815452	0.054936536	-0.369808
-0.08827618	-0.10473267	-0.10711981	0.22505376	0.17516927	0.15245654	0.08463144	0.09444406	0.16592006	-0.11733701	0.12501328	0.08321739	-0.050645493	-0.13492526	0.07900237	-0.1085102
-0.10475486	-0.10700514	-0.16875324	0.069268204	0.088417724	0.10523649	0.14169277	0.10380867	0.17484224	-0.12941755	0.026137529	-0.11998466	-0.089806676	-0.14226443	0.14043647	-0.1276618
0.074307695	0.06471912	0.06263647	0.11961487	0.036736522	0.12698534	-0.10461316	-0.077348866	-0.04739018	0.1013737	0.07527022	0.14186312	0.006055748	0.09880765	-0.09047239	0.052904524
-0.017541144	-0.19549747	-0.22525623	-0.24533266	-0.19103743	-0.12971501	0.06131806	-0.015444085	-0.0638467	-0.10164259	-0.28106144	-0.2914528	0.007844361	-0.09441941	0.071703166	-0.1650521
-0.17375866	0.2280329	0.18809389	-0.045698557	0.14360707	-0.09412571	0.011044278	0.16806352	-0.12872429	0.15457815	0.20793742	0.12649556	-0.04074444	0.15408185	-0.10325578	0.24772494
0.03245686	-0.04433174	0.06300043	0.086091824	0.10734079	0.16910626	-0.055412695	-0.015271782	-0.020868404	-0.07033013	0.123396724	0.031971082	-0.05430097	0.02696317	0.03829311	0.03582323
-0.23455283	-0.27627906	-0.31947657	0.2669002	0.21113116	0.11882228	0.3343702	0.27253643	0.26245153	-0.2416908	0.19734138	-0.15597002	-0.23221959	-0.26881498	0.28651255	-0.22992912
